fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1180680,Marcelo de Lima Henrique,UTC,2024-11-09T00:30:00+00:00,1731112200,1731112200,1731115800,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,1,0,0,0,1,0,,,,
1180679,Rodrigo José Pereira de Lima,UTC,2024-11-09T19:30:00+00:00,1731180600,1731180600,1731184200,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,0,0,0,0,0,0,,,,
1180677,Bruno Arleu de Araújo,UTC,2024-11-09T19:30:00+00:00,1731180600,1731180600,1731184200,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,1,2,1,1,1,2,,,,
1180676,Wagner do Nascimento Magalhaes,UTC,2024-11-09T22:00:00+00:00,1731189600,1731189600,1731193200,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,9.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,2,1,1,0,2,1,,,,
1180683,Anderson Daronco,UTC,2024-11-09T22:00:00+00:00,1731189600,1731189600,1731193200,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,0,0,0,0,0,0,,,,
1180684,Wilton Pereira Sampaio,UTC,2024-11-09T22:00:00+00:00,1731189600,1731189600,1731193200,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,2,1,0,1,2,1,,,,
1180682,Lucas Torezin,UTC,2024-11-09T22:00:00+00:00,1731189600,1731189600,1731193200,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,3,0,1,0,3,0,,,,
1180681,Rafael Rodrigo Klein,UTC,2024-11-10T00:00:00+00:00,1731196800,1731196800,1731200400,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,2,1,0,0,2,1,,,,
1180678,Davi de Oliveira Lacerda,UTC,2024-11-13T23:00:00+00:00,1731538800,1731538800,1731542400,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,0,0,0,0,0,0,,,,
1180542,Matheus Delgado Candançan,UTC,2024-11-16T21:30:00+00:00,1731792600,1731792600,1731796200,,Ligga Arena,"Curitiba, Paraná",Match Finished,FT,90,9.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,1,0,1,0,1,0,,,,
1180690,Jonathan Benkenstein Pinheiro,UTC,2024-11-20T14:00:00+00:00,1732111200,1732111200,1732114800,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,2,1,2,1,2,1,,,,
1180692,Alex Gomes,UTC,2024-11-20T19:30:00+00:00,1732131000,1732131000,1732134600,,Ligga Arena,"Curitiba, Paraná",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,2,0,1,0,2,0,,,,
1180694,Rafael Rodrigo Klein,UTC,2024-11-20T19:30:00+00:00,1732131000,1732131000,1732134600,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,0,1,0,0,0,1,,,,
1180691,Wilton Pereira Sampaio,UTC,2024-11-20T19:30:00+00:00,1732131000,1732131000,1732134600,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,1,1,1,1,1,1,,,,
1180687,Wagner do Nascimento Magalhaes,UTC,2024-11-20T21:00:00+00:00,1732136400,1732136400,1732140000,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,1,2,1,1,1,2,,,,
1180685,Bruno Arleu de Araújo,UTC,2024-11-20T22:00:00+00:00,1732140000,1732140000,1732143600,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,2,2,1,1,2,2,,,,
1180693,Edina Alves Batista,UTC,2024-11-20T22:00:00+00:00,1732140000,1732140000,1732143600,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,1,2,0,0,1,2,,,,
1180686,Luiz Flávio,UTC,2024-11-21T00:30:00+00:00,1732149000,1732149000,1732152600,206,Estádio Raimundo Sampaio,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,10.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,0,0,0,0,0,0,,,,
1180689,Rodrigo José Pereira de Lima,UTC,2024-11-21T23:00:00+00:00,1732230000,1732230000,1732233600,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,0,1,0,0,0,1,,,,
1180688,Raphael Claus,UTC,2024-11-23T00:30:00+00:00,1732321800,1732321800,1732325400,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,2,2,1,2,2,2,,,,
1180699,Ramon Abatti,UTC,2024-11-23T22:30:00+00:00,1732401000,1732401000,1732404600,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,9.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,1,1,0,1,1,1,,,,
1180703,Jonathan Benkenstein Pinheiro,UTC,2024-11-23T22:30:00+00:00,1732401000,1732401000,1732404600,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,0,1,0,1,0,1,,,,
1180704,Matheus Delgado Candançan,UTC,2024-11-23T22:30:00+00:00,1732401000,1732401000,1732404600,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,1,1,0,0,1,1,,,,
1180701,Alex Gomes,UTC,2024-11-24T00:30:00+00:00,1732408200,1732408200,1732411800,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,2,2,2,2,2,2,,,,
1180697,Rodrigo José Pereira de Lima,UTC,2024-11-24T19:00:00+00:00,1732474800,1732474800,1732478400,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,9.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,1,1,0,0,1,1,,,,
1180695,Marcelo de Lima Henrique,UTC,2024-11-24T19:00:00+00:00,1732474800,1732474800,1732478400,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,False,4,1,2,1,4,1,,,,
1180700,Davi de Oliveira Lacerda,UTC,2024-11-24T19:00:00+00:00,1732474800,1732474800,1732478400,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,3,1,3,0,3,1,,,,
1180698,Luiz Flávio,UTC,2024-11-26T22:00:00+00:00,1732658400,1732658400,1732662000,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,0,0,0,0,0,0,,,,
1180702,Anderson Daronco,UTC,2024-11-26T23:00:00+00:00,1732662000,1732662000,1732665600,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,0,0,0,0,0,0,,,,
1180710,Wilton Pereira Sampaio,UTC,2024-11-27T00:30:00+00:00,1732667400,1732667400,1732671000,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,1,3,0,1,1,3,,,,
1180706,Flavio Rodrigues De Souza,UTC,2024-11-27T00:30:00+00:00,1732667400,1732667400,1732671000,206,Estádio Raimundo Sampaio,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,2,3,0,1,2,3,,,,
1180696,Raphael Claus,UTC,2024-11-28T00:00:00+00:00,1732752000,1732752000,1732755600,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,1,1,1,1,1,1,,,,
1180714,Anderson Daronco,UTC,2024-11-30T22:30:00+00:00,1733005800,1733005800,1733009400,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,2,4,2,0,2,4,,,,
1180713,Davi de Oliveira Lacerda,UTC,2024-11-30T22:30:00+00:00,1733005800,1733005800,1733009400,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,1,2,1,1,1,2,,,,
1180709,Lucas Torezin,UTC,2024-12-01T00:30:00+00:00,1733013000,1733013000,1733016600,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,2,2,0,1,2,2,,,,
1180708,Rodrigo José Pereira de Lima,UTC,2024-12-01T19:00:00+00:00,1733079600,1733079600,1733083200,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,False,3,2,3,0,3,2,,,,
1180705,Ramon Abatti,UTC,2024-12-01T19:00:00+00:00,1733079600,1733079600,1733083200,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,2,1,2,0,2,1,,,,
1180712,Raphael Claus,UTC,2024-12-01T21:30:00+00:00,1733088600,1733088600,1733092200,,Ligga Arena,"Curitiba, Paraná",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,1,1,1,0,1,1,,,,
1180707,Wilton Pereira Sampaio,UTC,2024-12-01T21:30:00+00:00,1733088600,1733088600,1733092200,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,False,2,0,2,0,2,0,,,,
1180711,Rafael Rodrigo Klein,UTC,2024-12-01T21:30:00+00:00,1733088600,1733088600,1733092200,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,1,1,1,0,1,1,,,,
1180720,Bruno Arleu de Araújo,UTC,2024-12-03T23:00:00+00:00,1733266800,1733266800,1733270400,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,3,0,2,0,3,0,,,,
1180719,Davi de Oliveira Lacerda,UTC,2024-12-04T22:00:00+00:00,1733349600,1733349600,1733353200,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,2,0,0,0,2,0,,,,
1180721,Sávio Pereira,UTC,2024-12-04T23:00:00+00:00,1733353200,1733353200,1733356800,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,1,2,0,0,1,2,,,,
1180717,Alex Gomes,UTC,2024-12-04T23:00:00+00:00,1733353200,1733353200,1733356800,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,1,1,0,1,1,1,,,,
1180724,Wilton Pereira Sampaio,UTC,2024-12-04T23:00:00+00:00,1733353200,1733353200,1733356800,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,0,3,0,1,0,3,,,,
1180715,Ramon Abatti,UTC,2024-12-05T00:30:00+00:00,1733358600,1733358600,1733362200,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,False,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,0,1,0,1,0,1,,,,
1180716,Anderson Daronco,UTC,2024-12-05T00:30:00+00:00,1733358600,1733358600,1733362200,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,1,2,0,0,1,2,,,,
1180723,Lucas Casagrande,UTC,2024-12-05T00:30:00+00:00,1733358600,1733358600,1733362200,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,False,3,1,1,1,3,1,,,,
1180718,Rafael Rodrigo Klein,UTC,2024-12-05T23:00:00+00:00,1733439600,1733439600,1733443200,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,1,0,0,0,1,0,,,,
1180722,Rodrigo José Pereira de Lima,UTC,2024-12-05T23:00:00+00:00,1733439600,1733439600,1733443200,,Ligga Arena,"Curitiba, Paraná",Match Finished,FT,90,8.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,True,1,2,0,1,1,2,,,,
1180727,Gustavo Ervino Bauermann,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,2,0,1,0,2,0,,,,
1180729,Anderson Daronco,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,4.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,2,1,1,0,2,1,,,,
1180730,Ramon Abatti,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,0,1,0,1,0,1,,,,
1180728,Lucas Casagrande,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,6.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,2,2,0,1,2,2,,,,
1180725,Paulo Cesar Zanovelli da Silva,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,7.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,0,3,0,1,0,3,,,,
1180734,Edina Alves Batista,UTC,2024-12-08T19:00:00+00:00,1733684400,1733684400,1733688000,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,12.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,False,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,0,1,0,1,0,1,,,,
