fixture_id,fixture_date,team_name,team_id,opponent_name,round_,season,league_name,opponent_id,goals_for,goals_against,points,venue,ongoing,result,cum_sum_points,cum_sum_goals_for,cum_sum_goals_against,cum_sum_wins,cum_sum_draws,cum_sum_loses,last_5_matches,last_10_matches,last_3_matches,last_match,next_match,last_venue,next_venue,last_match_goals_for,next_match_goals_for,last_match_goals_against,next_match_goals_against,rank_,final_rank_
1351316,2025-10-15 21:30:00,Santos,128,Corinthians,28,2025,Serie A,131,3.0,1.0,3,home,False,win,31.0,28.0,39.0,8.0,7.0,12.0,6.0,13.0,2.0,0.0,0.0,away,home,0.0,0.0,3.0,1.0,16,17
1351109,2025-05-04 16:00:00,Santos,128,Gremio,7,2025,Serie A,130,0.0,1.0,0,away,False,lose,4.0,7.0,10.0,1.0,1.0,5.0,4.0,,3.0,0.0,1.0,home,home,1.0,0.0,2.0,0.0,19,17
1351311,2025-10-05 20:30:00,Santos,128,Ceara,27,2025,Serie A,129,0.0,3.0,0,away,False,lose,28.0,25.0,38.0,7.0,7.0,12.0,7.0,14.0,5.0,1.0,3.0,home,home,1.0,3.0,1.0,1.0,16,17
1351063,2025-04-13 19:30:00,Santos,128,Fluminense,3,2025,Serie A,124,0.0,1.0,0,away,False,lose,1.0,3.0,5.0,0.0,1.0,2.0,,,,1.0,3.0,home,home,2.0,2.0,2.0,0.0,18,17
1351096,2025-04-27 20:30:00,Santos,128,RB Bragantino,6,2025,Serie A,794,1.0,2.0,0,home,False,lose,4.0,7.0,9.0,1.0,1.0,4.0,4.0,,3.0,0.0,0.0,away,away,1.0,0.0,2.0,1.0,19,17
1351076,2025-04-16 21:30:00,Santos,128,Atletico-MG,4,2025,Serie A,1062,2.0,0.0,3,home,False,win,4.0,5.0,5.0,1.0,1.0,2.0,,,1.0,0.0,0.0,away,away,0.0,1.0,1.0,2.0,13,17
1180467,2024-06-26 21:30:00,Vasco DA Gama,133,Bahia,12,2024,Serie A,118,1.0,2.0,0,away,False,lose,10.0,12.0,24.0,3.0,1.0,8.0,4.0,7.0,4.0,3.0,1.0,home,home,4.0,1.0,1.0,1.0,16,10
1180709,2024-11-30 21:30:00,Vasco DA Gama,133,Atletico Goianiense,36,2024,Serie A,144,2.0,2.0,1,home,False,draw,44.0,39.0,55.0,12.0,8.0,16.0,3.0,8.0,0.0,0.0,3.0,away,home,1.0,2.0,3.0,0.0,12,10
1180700,2024-11-24 16:00:00,Vasco DA Gama,133,Corinthians,35,2024,Serie A,131,1.0,3.0,0,away,False,lose,43.0,37.0,53.0,12.0,7.0,16.0,6.0,9.0,0.0,0.0,1.0,home,home,0.0,2.0,1.0,2.0,11,10
1180719,2024-12-04 19:00:00,Vasco DA Gama,133,Atletico-MG,37,2024,Serie A,1062,2.0,0.0,3,home,False,win,47.0,41.0,55.0,13.0,8.0,16.0,1.0,9.0,1.0,1.0,3.0,home,away,2.0,2.0,2.0,1.0,10,10
1180559,2024-08-03 19:00:00,Vasco DA Gama,133,RB Bragantino,21,2024,Serie A,794,2.0,2.0,1,home,False,draw,24.0,22.0,31.0,7.0,3.0,10.0,9.0,16.0,3.0,0.0,3.0,away,home,0.0,2.0,1.0,0.0,11,10
1180597,2024-09-01 18:30:00,Vasco DA Gama,133,Vitoria,25,2024,Serie A,136,1.0,0.0,3,away,False,win,34.0,29.0,34.0,10.0,4.0,10.0,8.0,20.0,7.0,3.0,1.0,home,away,2.0,1.0,1.0,1.0,8,10
1180359,2024-04-14 16:00:00,Vasco DA Gama,133,Gremio,1,2024,Serie A,130,2.0,1.0,3,home,False,win,3.0,2.0,1.0,1.0,0.0,0.0,,,,,0.0,,away,,1.0,,2.0,6,10
1180389,2024-04-27 16:00:00,Vasco DA Gama,133,Criciuma,4,2024,Serie A,140,0.0,4.0,0,home,False,lose,3.0,4.0,9.0,1.0,0.0,3.0,,,3.0,0.0,0.0,away,away,1.0,0.0,2.0,1.0,17,10
1180584,2024-08-18 16:00:00,Vasco DA Gama,133,Criciuma,23,2024,Serie A,140,2.0,2.0,1,away,False,draw,28.0,26.0,33.0,8.0,4.0,10.0,7.0,17.0,4.0,3.0,3.0,home,home,2.0,2.0,0.0,1.0,10,10
1180589,2024-08-26 21:00:00,Vasco DA Gama,133,Atletico Paranaense,24,2024,Serie A,134,2.0,1.0,3,home,False,win,31.0,28.0,34.0,9.0,4.0,10.0,5.0,18.0,5.0,1.0,3.0,away,away,2.0,1.0,2.0,0.0,8,10
1180682,2024-11-09 19:00:00,Vasco DA Gama,133,Fortaleza EC,33,2024,Serie A,154,0.0,3.0,0,away,False,lose,43.0,36.0,49.0,12.0,7.0,14.0,7.0,15.0,6.0,0.0,0.0,away,home,0.0,0.0,3.0,1.0,9,10
1180545,2024-07-28 19:00:00,Vasco DA Gama,133,Gremio,20,2024,Serie A,130,0.0,1.0,0,away,False,lose,23.0,20.0,29.0,7.0,2.0,10.0,12.0,17.0,6.0,0.0,1.0,away,home,0.0,2.0,2.0,2.0,11,10
1180430,2024-06-13 21:30:00,Vasco DA Gama,133,Palmeiras,8,2024,Serie A,121,0.0,2.0,0,away,False,lose,6.0,7.0,19.0,2.0,0.0,6.0,3.0,,3.0,0.0,1.0,home,home,1.0,0.0,6.0,0.0,14,10
1180479,2024-06-29 18:30:00,Vasco DA Gama,133,Botafogo,13,2024,Serie A,120,1.0,1.0,1,home,False,draw,11.0,13.0,25.0,3.0,2.0,8.0,4.0,7.0,3.0,0.0,3.0,away,home,1.0,2.0,2.0,0.0,16,10
1180539,2024-10-25 19:00:00,Vasco DA Gama,133,Cuiaba,19,2024,Serie A,1193,1.0,0.0,3,home,False,win,40.0,33.0,41.0,11.0,7.0,12.0,3.0,14.0,2.0,0.0,3.0,away,home,0.0,3.0,3.0,2.0,4,10
1180454,2024-06-19 20:00:00,Vasco DA Gama,133,Juventude,10,2024,Serie A,152,0.0,2.0,0,away,False,lose,7.0,7.0,21.0,2.0,1.0,7.0,4.0,,1.0,1.0,3.0,home,home,0.0,4.0,0.0,1.0,17,10
1180526,2024-07-21 16:00:00,Vasco DA Gama,133,Atletico-MG,18,2024,Serie A,1062,0.0,2.0,0,away,False,lose,23.0,20.0,28.0,7.0,2.0,9.0,13.0,17.0,9.0,3.0,0.0,away,away,1.0,0.0,0.0,1.0,11,10
1180639,2024-10-05 21:00:00,Vasco DA Gama,133,Juventude,29,2024,Serie A,152,1.0,1.0,1,home,False,draw,37.0,32.0,38.0,10.0,7.0,11.0,8.0,13.0,2.0,1.0,0.0,away,away,1.0,0.0,1.0,3.0,9,10
1180689,2024-11-21 20:00:00,Vasco DA Gama,133,Internacional,34,2024,Serie A,119,0.0,1.0,0,home,False,lose,43.0,36.0,50.0,12.0,7.0,15.0,6.0,12.0,3.0,0.0,0.0,away,away,0.0,1.0,3.0,3.0,10,10
1180459,2024-06-22 21:30:00,Vasco DA Gama,133,Sao Paulo,11,2024,Serie A,126,4.0,1.0,3,home,False,win,10.0,11.0,22.0,3.0,1.0,7.0,4.0,7.0,1.0,0.0,0.0,away,away,0.0,1.0,2.0,2.0,15,10
1180509,2024-07-10 19:00:00,Vasco DA Gama,133,Corinthians,16,2024,Serie A,131,2.0,0.0,3,home,False,win,20.0,19.0,26.0,6.0,2.0,8.0,10.0,14.0,7.0,3.0,3.0,away,away,2.0,1.0,1.0,0.0,14,10
1180608,2024-09-15 18:30:00,Vasco DA Gama,133,Flamengo,26,2024,Serie A,127,1.0,1.0,1,away,False,draw,35.0,30.0,35.0,10.0,5.0,10.0,11.0,20.0,7.0,3.0,0.0,away,home,1.0,0.0,0.0,1.0,9,10
1180402,2024-05-05 16:00:00,Vasco DA Gama,133,Atletico Paranaense,5,2024,Serie A,134,0.0,1.0,0,away,False,lose,3.0,4.0,10.0,1.0,0.0,4.0,,,0.0,0.0,3.0,home,home,0.0,2.0,4.0,1.0,18,10
1180439,2024-06-16 18:30:00,Vasco DA Gama,133,Cruzeiro,9,2024,Serie A,135,0.0,0.0,1,home,False,draw,7.0,7.0,19.0,2.0,1.0,6.0,3.0,,3.0,0.0,0.0,away,away,0.0,0.0,2.0,2.0,15,10
1180489,2024-07-03 20:00:00,Vasco DA Gama,133,Fortaleza EC,14,2024,Serie A,154,2.0,0.0,3,home,False,win,14.0,15.0,25.0,4.0,2.0,8.0,5.0,8.0,4.0,1.0,3.0,home,away,1.0,2.0,1.0,1.0,14,10
1180523,2024-07-17 19:00:00,Vasco DA Gama,133,Atletico Goianiense,17,2024,Serie A,144,1.0,0.0,3,away,False,win,23.0,20.0,26.0,7.0,2.0,8.0,10.0,14.0,9.0,3.0,0.0,home,away,2.0,0.0,0.0,2.0,11,10
1180651,2024-10-16 21:45:00,Vasco DA Gama,133,Sao Paulo,30,2024,Serie A,126,0.0,3.0,0,away,False,lose,37.0,32.0,41.0,10.0,7.0,12.0,6.0,14.0,2.0,1.0,3.0,home,home,1.0,1.0,1.0,0.0,10,10
1180495,2024-07-07 18:00:00,Vasco DA Gama,133,Internacional,15,2024,Serie A,119,2.0,1.0,3,away,False,win,17.0,17.0,26.0,5.0,2.0,8.0,7.0,11.0,4.0,3.0,3.0,home,home,2.0,2.0,0.0,0.0,13,10
1180569,2024-08-10 21:30:00,Vasco DA Gama,133,Fluminense,22,2024,Serie A,124,2.0,0.0,3,home,False,win,27.0,24.0,31.0,8.0,3.0,10.0,7.0,17.0,1.0,1.0,1.0,home,away,2.0,2.0,2.0,2.0,10,10
1180659,2024-10-28 21:00:00,Vasco DA Gama,133,Bahia,31,2024,Serie A,118,3.0,2.0,3,home,False,win,43.0,36.0,43.0,12.0,7.0,12.0,5.0,16.0,4.0,3.0,0.0,home,away,1.0,0.0,0.0,3.0,9,10
1180669,2024-11-05 21:30:00,Vasco DA Gama,133,Botafogo,32,2024,Serie A,120,0.0,3.0,0,away,False,lose,43.0,36.0,46.0,12.0,7.0,13.0,8.0,16.0,6.0,3.0,0.0,home,away,3.0,0.0,2.0,3.0,9,10
1180371,2024-04-17 19:00:00,Vasco DA Gama,133,RB Bragantino,2,2024,Serie A,794,1.0,2.0,0,away,False,lose,3.0,3.0,3.0,1.0,0.0,1.0,,,,3.0,0.0,home,away,2.0,1.0,1.0,2.0,10,10
1180626,2024-09-29 18:30:00,Vasco DA Gama,133,Cruzeiro,28,2024,Serie A,135,1.0,1.0,1,away,False,draw,36.0,31.0,37.0,10.0,6.0,11.0,8.0,15.0,4.0,0.0,1.0,home,home,0.0,1.0,1.0,1.0,9,10
1180419,2024-06-02 16:00:00,Vasco DA Gama,133,Flamengo,7,2024,Serie A,127,1.0,6.0,0,home,False,lose,6.0,7.0,17.0,2.0,0.0,5.0,3.0,,3.0,3.0,0.0,home,away,2.0,0.0,1.0,2.0,13,10
1180619,2024-09-22 16:00:00,Vasco DA Gama,133,Palmeiras,27,2024,Serie A,121,0.0,1.0,0,home,False,lose,35.0,30.0,36.0,10.0,5.0,11.0,11.0,18.0,7.0,1.0,1.0,away,away,1.0,1.0,1.0,1.0,10,10
1180378,2024-04-20 16:00:00,Vasco DA Gama,133,Fluminense,3,2024,Serie A,124,1.0,2.0,0,away,False,lose,3.0,4.0,5.0,1.0,0.0,2.0,,,,0.0,0.0,away,home,1.0,0.0,2.0,4.0,16,10
1180409,2024-05-12 18:30:00,Vasco DA Gama,133,Vitoria,6,2024,Serie A,136,2.0,1.0,3,home,False,win,6.0,6.0,11.0,2.0,0.0,4.0,3.0,,0.0,0.0,0.0,away,home,0.0,1.0,1.0,6.0,14,10
1180733,2024-12-08 16:00:00,Vasco DA Gama,133,Cuiaba,38,2024,Serie A,1193,2.0,1.0,3,away,False,win,50.0,43.0,56.0,14.0,8.0,16.0,4.0,11.0,4.0,3.0,,home,,2.0,,0.0,,10,10
1351192,2025-07-20 17:30:00,Sport Recife,123,Botafogo,15,2025,Serie A,120,0.0,1.0,0,home,False,lose,3.0,5.0,21.0,0.0,3.0,10.0,1.0,2.0,1.0,0.0,1.0,away,away,0.0,2.0,2.0,2.0,20,20
1351162,2025-11-15 18:30:00,Sport Recife,123,Flamengo,12,2025,Serie A,127,1.0,5.0,0,home,False,lose,17.0,25.0,60.0,2.0,11.0,20.0,0.0,3.0,0.0,0.0,0.0,home,away,2.0,2.0,4.0,3.0,12,20
1351242,2025-08-16 18:30:00,Sport Recife,123,Sao Paulo,20,2025,Serie A,126,2.0,2.0,1,home,False,draw,10.0,12.0,27.0,1.0,7.0,10.0,6.0,7.0,5.0,3.0,0.0,away,away,1.0,0.0,0.0,3.0,20,20
1478034,2025-11-28 21:30:00,Sport Recife,123,Santos,36,2025,Serie A,128,,,0,away,False,,17.0,28.0,66.0,2.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,home,away,1.0,,3.0,,20,20
1478026,2025-11-23 18:30:00,Sport Recife,123,Vitoria,35,2025,Serie A,136,1.0,3.0,0,home,False,lose,17.0,28.0,66.0,2.0,11.0,22.0,0.0,2.0,0.0,0.0,0.0,away,away,2.0,,3.0,,20,20
1478037,2025-12-03 20:00:00,Sport Recife,123,Bahia,37,2025,Serie A,118,,,0,away,False,,17.0,28.0,66.0,2.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,away,home,,,,,20,20
1351245,2025-08-25 19:00:00,Sport Recife,123,Palmeiras,21,2025,Serie A,121,0.0,3.0,0,away,False,lose,10.0,12.0,30.0,1.0,7.0,11.0,7.0,8.0,5.0,1.0,0.0,home,home,2.0,2.0,2.0,3.0,20,20
1351291,2025-09-27 16:00:00,Sport Recife,123,Fortaleza EC,25,2025,Serie A,154,0.0,1.0,0,away,False,lose,14.0,16.0,35.0,2.0,8.0,13.0,5.0,11.0,4.0,3.0,1.0,home,home,1.0,2.0,0.0,2.0,20,20
1351046,2025-03-29 18:30:00,Sport Recife,123,Sao Paulo,1,2025,Serie A,126,0.0,0.0,1,away,False,draw,1.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,home,,1.0,,2.0,15,20
1351267,2025-09-14 11:00:00,Sport Recife,123,RB Bragantino,23,2025,Serie A,794,1.0,1.0,1,away,False,draw,11.0,15.0,34.0,1.0,8.0,12.0,5.0,7.0,1.0,0.0,3.0,home,home,2.0,1.0,3.0,0.0,20,20
1351282,2025-09-21 17:30:00,Sport Recife,123,Corinthians,24,2025,Serie A,131,1.0,0.0,3,home,False,win,14.0,16.0,34.0,2.0,8.0,12.0,5.0,8.0,1.0,1.0,0.0,away,away,1.0,0.0,1.0,1.0,20,20
1351372,2025-11-08 16:00:00,Sport Recife,123,Atletico-MG,33,2025,Serie A,1062,2.0,4.0,0,home,False,lose,17.0,24.0,55.0,2.0,11.0,19.0,1.0,6.0,0.0,0.0,0.0,home,home,0.0,1.0,2.0,5.0,20,20
1351122,2025-05-11 16:00:00,Sport Recife,123,Cruzeiro,8,2025,Serie A,135,0.0,4.0,0,home,False,lose,2.0,4.0,14.0,0.0,2.0,6.0,1.0,,1.0,0.0,0.0,away,away,1.0,0.0,2.0,2.0,20,20
1351172,2025-07-14 20:00:00,Sport Recife,123,Juventude,13,2025,Serie A,152,0.0,2.0,0,away,False,lose,3.0,5.0,20.0,0.0,3.0,9.0,1.0,2.0,1.0,0.0,0.0,away,home,0.0,0.0,1.0,1.0,20,20
1351229,2025-08-10 20:30:00,Sport Recife,123,Gremio,19,2025,Serie A,130,1.0,0.0,3,away,False,win,9.0,10.0,25.0,1.0,6.0,10.0,3.0,4.0,3.0,1.0,1.0,home,home,0.0,2.0,0.0,2.0,20,20
1351142,2025-05-25 16:00:00,Sport Recife,123,Internacional,10,2025,Serie A,119,1.0,1.0,1,home,False,draw,3.0,5.0,17.0,0.0,3.0,7.0,1.0,,0.0,0.0,0.0,away,away,0.0,0.0,2.0,1.0,20,20
1351222,2025-08-02 16:00:00,Sport Recife,123,Bahia,18,2025,Serie A,118,0.0,0.0,1,home,False,draw,6.0,9.0,25.0,0.0,6.0,10.0,2.0,4.0,2.0,1.0,3.0,home,away,2.0,1.0,2.0,0.0,20,20
1351329,2025-10-19 18:30:00,Sport Recife,123,Internacional,29,2025,Serie A,119,0.0,2.0,0,away,False,lose,17.0,21.0,44.0,2.0,11.0,15.0,3.0,8.0,2.0,1.0,0.0,home,home,1.0,1.0,1.0,2.0,20,20
1478009,2025-11-18 20:30:00,Sport Recife,123,Botafogo,34,2025,Serie A,120,2.0,3.0,0,away,False,lose,17.0,27.0,63.0,2.0,11.0,21.0,0.0,3.0,0.0,0.0,0.0,home,home,1.0,1.0,5.0,3.0,20,20
1351147,2025-06-01 11:00:00,Sport Recife,123,Mirassol,11,2025,Serie A,7848,0.0,1.0,0,away,False,lose,3.0,5.0,18.0,0.0,3.0,8.0,2.0,3.0,1.0,1.0,0.0,home,away,1.0,0.0,1.0,2.0,20,20
1351200,2025-07-23 21:30:00,Sport Recife,123,Vitoria,16,2025,Serie A,136,2.0,2.0,1,away,False,draw,4.0,7.0,23.0,0.0,4.0,10.0,1.0,2.0,0.0,0.0,1.0,home,home,0.0,2.0,1.0,2.0,20,20
1351302,2025-10-01 19:00:00,Sport Recife,123,Fluminense,26,2025,Serie A,124,2.0,2.0,1,home,False,draw,15.0,18.0,37.0,2.0,9.0,13.0,4.0,11.0,4.0,0.0,1.0,away,away,0.0,1.0,1.0,1.0,20,20
1351085,2025-04-19 16:00:00,Sport Recife,123,Corinthians,5,2025,Serie A,131,1.0,2.0,0,away,False,lose,1.0,3.0,8.0,0.0,1.0,4.0,,,0.0,0.0,1.0,home,home,0.0,0.0,1.0,0.0,20,20
1351131,2025-05-17 16:00:00,Sport Recife,123,Ceara,9,2025,Serie A,129,0.0,2.0,0,away,False,lose,2.0,4.0,16.0,0.0,2.0,7.0,1.0,,1.0,0.0,1.0,home,home,0.0,1.0,4.0,1.0,20,20
1351178,2025-10-08 19:00:00,Sport Recife,123,Atletico-MG,14,2025,Serie A,1062,1.0,3.0,0,away,False,lose,16.0,20.0,41.0,2.0,10.0,14.0,6.0,11.0,2.0,1.0,1.0,away,home,1.0,1.0,1.0,1.0,16,20
1351212,2025-07-26 18:30:00,Sport Recife,123,Santos,17,2025,Serie A,128,2.0,2.0,1,home,False,draw,5.0,9.0,25.0,0.0,5.0,10.0,2.0,3.0,1.0,1.0,1.0,away,home,2.0,0.0,2.0,0.0,20,20
1351342,2025-10-25 18:30:00,Sport Recife,123,Mirassol,30,2025,Serie A,7848,1.0,2.0,0,home,False,lose,17.0,22.0,46.0,2.0,11.0,16.0,3.0,7.0,1.0,0.0,0.0,away,away,0.0,0.0,2.0,3.0,20,20
1478055,2025-12-07 16:00:00,Sport Recife,123,Gremio,38,2025,Serie A,130,,,0,home,False,,17.0,28.0,66.0,2.0,11.0,22.0,0.0,0.0,0.0,0.0,,away,,,,,,20,20
1351262,2025-08-31 20:30:00,Sport Recife,123,Vasco DA Gama,22,2025,Serie A,133,2.0,3.0,0,home,False,lose,10.0,14.0,33.0,1.0,7.0,12.0,6.0,8.0,4.0,0.0,1.0,away,away,0.0,1.0,3.0,1.0,20,20
1351343,2025-11-01 21:00:00,Sport Recife,123,Flamengo,31,2025,Serie A,127,0.0,3.0,0,away,False,lose,17.0,22.0,49.0,2.0,11.0,17.0,2.0,7.0,1.0,0.0,0.0,home,home,1.0,0.0,2.0,2.0,20,20
1351362,2025-11-05 19:00:00,Sport Recife,123,Juventude,32,2025,Serie A,152,0.0,2.0,0,home,False,lose,17.0,22.0,51.0,2.0,11.0,18.0,1.0,7.0,0.0,0.0,0.0,away,home,0.0,2.0,3.0,4.0,20,20
1351062,2025-04-06 18:30:00,Sport Recife,123,Palmeiras,2,2025,Serie A,121,1.0,2.0,0,home,False,lose,1.0,1.0,2.0,0.0,1.0,1.0,,,,1.0,0.0,away,away,0.0,1.0,0.0,3.0,19,20
1351322,2025-10-15 20:00:00,Sport Recife,123,Ceara,28,2025,Serie A,129,1.0,1.0,1,home,False,draw,17.0,21.0,42.0,2.0,11.0,14.0,5.0,10.0,2.0,0.0,0.0,away,away,1.0,0.0,3.0,2.0,20,20
1351103,2025-05-03 18:30:00,Sport Recife,123,Fluminense,7,2025,Serie A,124,1.0,2.0,0,away,False,lose,2.0,4.0,10.0,0.0,2.0,5.0,1.0,,1.0,1.0,0.0,home,home,0.0,0.0,0.0,4.0,20,20
1351308,2025-10-05 20:30:00,Sport Recife,123,Cruzeiro,27,2025,Serie A,135,1.0,1.0,1,away,False,draw,16.0,19.0,38.0,2.0,10.0,13.0,5.0,11.0,4.0,1.0,0.0,home,away,2.0,1.0,2.0,3.0,20,20
1351064,2025-04-12 21:00:00,Sport Recife,123,Vasco DA Gama,3,2025,Serie A,133,1.0,3.0,0,away,False,lose,1.0,2.0,5.0,0.0,1.0,2.0,,,,0.0,0.0,home,home,1.0,0.0,2.0,1.0,20,20
1351102,2025-04-26 20:00:00,Sport Recife,123,Fortaleza EC,6,2025,Serie A,154,0.0,0.0,1,home,False,draw,2.0,3.0,8.0,0.0,2.0,4.0,1.0,,0.0,0.0,0.0,away,away,1.0,1.0,2.0,2.0,20,20
1351082,2025-04-16 19:00:00,Sport Recife,123,RB Bragantino,4,2025,Serie A,794,0.0,1.0,0,home,False,lose,1.0,2.0,6.0,0.0,1.0,3.0,,,1.0,0.0,0.0,away,away,1.0,1.0,3.0,2.0,20,20
1351156,2025-06-12 21:30:00,Vasco DA Gama,133,Sao Paulo,12,2025,Serie A,126,3.0,1.0,3,away,False,win,13.0,14.0,16.0,4.0,1.0,7.0,3.0,7.0,3.0,0.0,0.0,home,home,0.0,0.0,2.0,2.0,15,13
1351236,2025-08-17 16:00:00,Vasco DA Gama,133,Santos,20,2025,Serie A,128,6.0,0.0,3,away,False,win,19.0,25.0,24.0,5.0,4.0,9.0,3.0,9.0,2.0,1.0,0.0,home,away,1.0,0.0,1.0,2.0,16,13
1478035,2025-11-28 19:30:00,Vasco DA Gama,133,Internacional,36,2025,Serie A,119,,,0,home,False,,42.0,50.0,52.0,12.0,6.0,17.0,0.0,12.0,0.0,0.0,0.0,away,home,0.0,,1.0,,13,13
1478017,2025-11-23 16:00:00,Vasco DA Gama,133,Bahia,35,2025,Serie A,118,0.0,1.0,0,away,False,lose,42.0,50.0,52.0,12.0,6.0,17.0,3.0,15.0,0.0,0.0,0.0,away,home,0.0,,2.0,,13,13
1478046,2025-12-02 19:00:00,Vasco DA Gama,133,Mirassol,37,2025,Serie A,7848,,,0,home,False,,42.0,50.0,52.0,12.0,6.0,17.0,0.0,12.0,0.0,0.0,0.0,home,away,,,,,13,13
1351244,2025-08-24 16:00:00,Vasco DA Gama,133,Corinthians,21,2025,Serie A,131,2.0,3.0,0,home,False,lose,19.0,27.0,29.0,5.0,4.0,11.0,5.0,9.0,4.0,0.0,3.0,away,away,0.0,3.0,2.0,2.0,16,13
1351284,2025-09-27 18:30:00,Vasco DA Gama,133,Cruzeiro,25,2025,Serie A,135,2.0,0.0,3,home,False,win,30.0,38.0,35.0,8.0,6.0,11.0,8.0,13.0,5.0,3.0,0.0,home,away,3.0,0.0,1.0,3.0,12,13
1351044,2025-03-30 18:30:00,Vasco DA Gama,133,Santos,1,2025,Serie A,128,2.0,1.0,3,home,False,win,3.0,2.0,1.0,1.0,0.0,0.0,,,,,0.0,,away,,0.0,,3.0,5,13
1351081,2025-04-15 21:30:00,Vasco DA Gama,133,Ceara,4,2025,Serie A,129,1.0,2.0,0,away,False,lose,6.0,6.0,7.0,2.0,0.0,2.0,,,6.0,3.0,1.0,home,home,3.0,0.0,1.0,0.0,7,13
1351264,2025-09-14 20:30:00,Vasco DA Gama,133,Ceara,23,2025,Serie A,129,2.0,2.0,1,home,False,draw,23.0,32.0,33.0,6.0,5.0,11.0,7.0,12.0,3.0,3.0,1.0,away,away,3.0,1.0,2.0,1.0,15,13
1351273,2025-09-21 17:30:00,Vasco DA Gama,133,Flamengo,24,2025,Serie A,127,1.0,1.0,1,away,False,draw,24.0,33.0,34.0,6.0,6.0,11.0,7.0,10.0,4.0,1.0,3.0,home,home,2.0,3.0,2.0,1.0,16,13
1351364,2025-11-08 18:00:00,Vasco DA Gama,133,Juventude,33,2025,Serie A,152,1.0,3.0,0,home,False,lose,42.0,50.0,49.0,12.0,6.0,15.0,9.0,19.0,3.0,0.0,0.0,away,away,0.0,0.0,3.0,2.0,10,13
1351120,2025-05-10 18:30:00,Vasco DA Gama,133,Vitoria,8,2025,Serie A,136,1.0,2.0,0,away,False,lose,7.0,7.0,11.0,2.0,1.0,5.0,4.0,,1.0,0.0,3.0,home,home,0.0,3.0,1.0,0.0,17,13
1351164,2025-07-12 18:30:00,Vasco DA Gama,133,Botafogo,13,2025,Serie A,120,0.0,2.0,0,home,False,lose,13.0,14.0,18.0,4.0,1.0,8.0,6.0,10.0,3.0,3.0,1.0,away,home,3.0,1.0,1.0,1.0,15,13
1351224,2025-08-10 16:00:00,Vasco DA Gama,133,Atletico-MG,19,2025,Serie A,1062,1.0,1.0,1,home,False,draw,16.0,19.0,24.0,4.0,4.0,9.0,5.0,8.0,2.0,0.0,3.0,away,away,2.0,6.0,3.0,0.0,17,13
1351133,2025-05-24 18:30:00,Vasco DA Gama,133,Fluminense,10,2025,Serie A,124,1.0,2.0,0,away,False,lose,10.0,11.0,13.0,3.0,1.0,6.0,4.0,,3.0,3.0,0.0,home,home,3.0,0.0,0.0,2.0,15,13
1351217,2025-08-02 18:30:00,Vasco DA Gama,133,Mirassol,18,2025,Serie A,7848,2.0,3.0,0,away,False,lose,15.0,18.0,23.0,4.0,3.0,9.0,5.0,8.0,2.0,1.0,1.0,away,home,1.0,1.0,1.0,1.0,17,13
1351324,2025-10-20 19:30:00,Vasco DA Gama,133,Fluminense,29,2025,Serie A,124,2.0,0.0,3,home,False,win,39.0,46.0,41.0,11.0,6.0,12.0,12.0,17.0,6.0,3.0,3.0,away,away,2.0,3.0,0.0,0.0,8,13
1478014,2025-11-19 21:30:00,Vasco DA Gama,133,Gremio,34,2025,Serie A,130,0.0,2.0,0,away,False,lose,42.0,50.0,51.0,12.0,6.0,16.0,6.0,18.0,0.0,0.0,0.0,home,away,1.0,0.0,3.0,1.0,13,13
1351144,2025-05-31 21:00:00,Vasco DA Gama,133,RB Bragantino,11,2025,Serie A,794,0.0,2.0,0,home,False,lose,10.0,11.0,15.0,3.0,1.0,7.0,3.0,10.0,3.0,0.0,3.0,away,away,1.0,3.0,2.0,1.0,15,13
1351194,2025-09-24 19:30:00,Vasco DA Gama,133,Bahia,16,2025,Serie A,118,3.0,1.0,3,home,False,win,27.0,36.0,35.0,7.0,6.0,11.0,5.0,11.0,5.0,1.0,3.0,away,home,1.0,2.0,1.0,0.0,10,13
1351295,2025-10-01 19:00:00,Vasco DA Gama,133,Palmeiras,26,2025,Serie A,121,0.0,3.0,0,away,False,lose,30.0,38.0,38.0,8.0,6.0,12.0,11.0,15.0,7.0,3.0,3.0,home,home,2.0,4.0,0.0,3.0,12,13
1351084,2025-04-19 18:30:00,Vasco DA Gama,133,Flamengo,5,2025,Serie A,127,0.0,0.0,1,home,False,draw,7.0,6.0,7.0,2.0,1.0,2.0,,,3.0,0.0,0.0,away,away,1.0,0.0,2.0,1.0,8,13
1351124,2025-05-17 18:30:00,Vasco DA Gama,133,Fortaleza EC,9,2025,Serie A,154,3.0,0.0,3,home,False,win,10.0,10.0,11.0,3.0,1.0,5.0,1.0,,0.0,0.0,0.0,away,away,1.0,1.0,2.0,2.0,13,13
1351182,2025-08-20 19:00:00,Vasco DA Gama,133,Juventude,14,2025,Serie A,152,0.0,2.0,0,away,False,lose,19.0,25.0,26.0,5.0,4.0,10.0,6.0,12.0,4.0,3.0,0.0,away,home,6.0,2.0,0.0,3.0,11,13
