type,date,points,position,times
brasileirao_relegation_points,2025-08-04,49.0,15,14
brasileirao_relegation_points,2025-08-04,49.0,16,1
brasileirao_relegation_points,2025-08-04,40.0,17,160
brasileirao_relegation_points,2025-08-04,40.0,19,22
brasileirao_relegation_points,2025-08-04,40.0,20,1
brasileirao_relegation_points,2025-08-04,40.0,15,14
brasileirao_relegation_points,2025-08-04,40.0,18,113
brasileirao_relegation_points,2025-08-04,40.0,14,4
brasileirao_relegation_points,2025-08-04,40.0,16,81
brasileirao_relegation_points,2025-08-04,35.0,18,91
brasileirao_relegation_points,2025-08-04,35.0,19,97
brasileirao_relegation_points,2025-08-04,35.0,20,31
brasileirao_relegation_points,2025-08-04,35.0,17,16
brasileirao_relegation_points,2025-08-04,30.0,19,65
brasileirao_relegation_points,2025-08-04,30.0,20,105
brasileirao_relegation_points,2025-08-04,30.0,18,2
brasileirao_relegation_points,2025-08-04,27.0,20,74
brasileirao_relegation_points,2025-08-04,27.0,19,29
brasileirao_relegation_points,2025-08-04,71.0,1,65
brasileirao_relegation_points,2025-08-04,71.0,2,106
brasileirao_relegation_points,2025-08-04,71.0,3,49
brasileirao_relegation_points,2025-08-04,71.0,4,11
brasileirao_relegation_points,2025-08-04,64.0,2,25
brasileirao_relegation_points,2025-08-04,64.0,4,152
brasileirao_relegation_points,2025-08-04,64.0,5,68
brasileirao_relegation_points,2025-08-04,64.0,6,18
brasileirao_relegation_points,2025-08-04,64.0,3,89
brasileirao_relegation_points,2025-08-04,64.0,7,2
brasileirao_relegation_points,2025-08-04,61.0,5,169
brasileirao_relegation_points,2025-08-04,61.0,6,118
brasileirao_relegation_points,2025-08-04,61.0,4,79
brasileirao_relegation_points,2025-08-04,61.0,7,28
brasileirao_relegation_points,2025-08-04,61.0,3,18
brasileirao_relegation_points,2025-08-04,61.0,8,3
brasileirao_relegation_points,2025-08-04,58.0,6,177
brasileirao_relegation_points,2025-08-04,58.0,8,69
brasileirao_relegation_points,2025-08-04,58.0,7,179
brasileirao_relegation_points,2025-08-04,58.0,4,17
brasileirao_relegation_points,2025-08-04,58.0,5,72
brasileirao_relegation_points,2025-08-04,58.0,9,14
brasileirao_relegation_points,2025-08-04,42.0,17,128
brasileirao_relegation_points,2025-08-04,42.0,16,173
brasileirao_relegation_points,2025-08-04,42.0,15,94
brasileirao_relegation_points,2025-08-04,42.0,14,19
brasileirao_relegation_points,2025-08-04,42.0,18,54
brasileirao_relegation_points,2025-08-04,42.0,19,4
brasileirao_relegation_points,2025-08-04,42.0,13,3
brasileirao_relegation_points,2025-08-04,72.0,1,74
brasileirao_relegation_points,2025-08-04,72.0,2,85
brasileirao_relegation_points,2025-08-04,72.0,3,29
brasileirao_relegation_points,2025-08-04,72.0,4,3
brasileirao_relegation_points,2025-08-04,37.0,17,56
brasileirao_relegation_points,2025-08-04,37.0,18,112
brasileirao_relegation_points,2025-08-04,37.0,19,76
brasileirao_relegation_points,2025-08-04,37.0,16,3
brasileirao_relegation_points,2025-08-04,37.0,20,8
brasileirao_relegation_points,2025-08-04,34.0,18,58
brasileirao_relegation_points,2025-08-04,34.0,19,113
brasileirao_relegation_points,2025-08-04,34.0,20,35
brasileirao_relegation_points,2025-08-04,34.0,17,6
brasileirao_relegation_points,2025-08-04,31.0,20,65
brasileirao_relegation_points,2025-08-04,31.0,19,86
brasileirao_relegation_points,2025-08-04,31.0,18,11
brasileirao_relegation_points,2025-08-04,77.0,2,19
brasileirao_relegation_points,2025-08-04,77.0,1,74
brasileirao_relegation_points,2025-08-04,77.0,3,1
brasileirao_relegation_points,2025-08-04,73.0,3,14
brasileirao_relegation_points,2025-08-04,73.0,1,100
brasileirao_relegation_points,2025-08-04,73.0,2,101
brasileirao_relegation_points,2025-08-04,73.0,4,1
brasileirao_relegation_points,2025-08-04,54.0,9,195
brasileirao_relegation_points,2025-08-04,54.0,8,152
brasileirao_relegation_points,2025-08-04,54.0,10,127
brasileirao_relegation_points,2025-08-04,54.0,11,34
brasileirao_relegation_points,2025-08-04,54.0,6,18
brasileirao_relegation_points,2025-08-04,54.0,7,65
brasileirao_relegation_points,2025-08-04,54.0,12,2
brasileirao_relegation_points,2025-08-04,39.0,17,112
brasileirao_relegation_points,2025-08-04,39.0,18,149
brasileirao_relegation_points,2025-08-04,39.0,16,37
brasileirao_relegation_points,2025-08-04,39.0,15,8
brasileirao_relegation_points,2025-08-04,39.0,19,40
brasileirao_relegation_points,2025-08-04,39.0,20,3
brasileirao_relegation_points,2025-08-04,21.0,20,29
brasileirao_relegation_points,2025-08-04,38.0,17,62
brasileirao_relegation_points,2025-08-04,38.0,18,118
brasileirao_relegation_points,2025-08-04,38.0,20,2
brasileirao_relegation_points,2025-08-04,38.0,19,41
brasileirao_relegation_points,2025-08-04,38.0,16,29
brasileirao_relegation_points,2025-08-04,38.0,15,2
brasileirao_relegation_points,2025-08-04,75.0,1,96
brasileirao_relegation_points,2025-08-04,75.0,2,28
brasileirao_relegation_points,2025-08-04,75.0,3,3
brasileirao_relegation_points,2025-08-04,70.0,3,67
brasileirao_relegation_points,2025-08-04,70.0,2,109
brasileirao_relegation_points,2025-08-04,70.0,1,56
brasileirao_relegation_points,2025-08-04,70.0,5,1
brasileirao_relegation_points,2025-08-04,70.0,4,9
brasileirao_relegation_points,2025-08-04,28.0,20,98
brasileirao_relegation_points,2025-08-04,28.0,19,40
brasileirao_relegation_points,2025-08-04,28.0,18,3
brasileirao_relegation_points,2025-08-04,80.0,1,36
brasileirao_relegation_points,2025-08-04,80.0,2,2
brasileirao_relegation_points,2025-08-04,84.0,1,15
brasileirao_relegation_points,2025-08-04,29.0,19,41
brasileirao_relegation_points,2025-08-04,29.0,20,92
brasileirao_relegation_points,2025-08-04,25.0,20,62
brasileirao_relegation_points,2025-08-04,25.0,19,3
brasileirao_relegation_points,2025-08-04,79.0,1,60
brasileirao_relegation_points,2025-08-04,79.0,2,7
brasileirao_relegation_points,2025-08-04,32.0,20,77
brasileirao_relegation_points,2025-08-04,32.0,19,100
brasileirao_relegation_points,2025-08-04,32.0,18,26
brasileirao_relegation_points,2025-08-04,18.0,20,4
brasileirao_relegation_points,2025-08-04,81.0,1,27
brasileirao_relegation_points,2025-08-04,81.0,2,1
brasileirao_relegation_points,2025-08-04,23.0,20,58
brasileirao_relegation_points,2025-08-04,23.0,19,5
brasileirao_relegation_points,2025-08-04,19.0,20,14
brasileirao_relegation_points,2025-08-04,20.0,20,18
brasileirao_relegation_points,2025-08-04,83.0,1,19
brasileirao_relegation_points,2025-08-04,83.0,2,1
brasileirao_relegation_points,2025-08-04,86.0,1,4
brasileirao_relegation_points,2025-08-04,85.0,1,4
brasileirao_relegation_points,2025-08-04,87.0,1,4
brasileirao_relegation_points,2025-08-04,89.0,1,1
brasileirao_relegation_points,2025-08-04,16.0,20,4
brasileirao_relegation_points,2025-08-04,90.0,1,1
brasileirao_relegation_points,2025-08-04,17.0,20,3
brasileirao_relegation_points,2025-08-04,14.0,20,1
brasileirao_relegation_points,2025-08-09,74.0,1,97
brasileirao_relegation_points,2025-08-09,74.0,2,59
brasileirao_relegation_points,2025-08-09,74.0,3,11
brasileirao_relegation_points,2025-08-09,65.0,2,22
brasileirao_relegation_points,2025-08-09,65.0,5,66
brasileirao_relegation_points,2025-08-09,65.0,3,96
brasileirao_relegation_points,2025-08-09,65.0,4,113
brasileirao_relegation_points,2025-08-09,65.0,6,12
brasileirao_relegation_points,2025-08-09,65.0,7,1
brasileirao_relegation_points,2025-08-09,65.0,1,1
brasileirao_relegation_points,2025-08-09,64.0,3,69
brasileirao_relegation_points,2025-08-09,64.0,5,84
brasileirao_relegation_points,2025-08-09,64.0,4,132
brasileirao_relegation_points,2025-08-09,64.0,6,30
brasileirao_relegation_points,2025-08-09,64.0,7,1
brasileirao_relegation_points,2025-08-09,64.0,2,13
brasileirao_relegation_points,2025-08-09,64.0,1,1
brasileirao_relegation_points,2025-08-09,63.0,4,153
brasileirao_relegation_points,2025-08-09,63.0,5,123
brasileirao_relegation_points,2025-08-09,63.0,6,53
brasileirao_relegation_points,2025-08-09,63.0,3,43
brasileirao_relegation_points,2025-08-09,63.0,2,4
brasileirao_relegation_points,2025-08-09,63.0,7,5
brasileirao_relegation_points,2025-08-09,59.0,6,169
brasileirao_relegation_points,2025-08-09,59.0,7,138
brasileirao_relegation_points,2025-08-09,59.0,5,89
brasileirao_relegation_points,2025-08-09,59.0,4,20
brasileirao_relegation_points,2025-08-09,59.0,8,40
brasileirao_relegation_points,2025-08-09,59.0,9,5
brasileirao_relegation_points,2025-08-09,57.0,7,184
brasileirao_relegation_points,2025-08-09,57.0,8,150
brasileirao_relegation_points,2025-08-09,57.0,6,117
brasileirao_relegation_points,2025-08-09,57.0,9,62
brasileirao_relegation_points,2025-08-09,57.0,5,16
brasileirao_relegation_points,2025-08-09,57.0,10,11
brasileirao_relegation_points,2025-08-09,57.0,4,1
brasileirao_relegation_points,2025-08-09,57.0,11,1
brasileirao_relegation_points,2025-08-09,54.0,9,197
brasileirao_relegation_points,2025-08-09,54.0,10,127
brasileirao_relegation_points,2025-08-09,54.0,11,48
brasileirao_relegation_points,2025-08-09,54.0,12,9
brasileirao_relegation_points,2025-08-09,54.0,13,2
brasileirao_relegation_points,2025-08-09,54.0,7,61
brasileirao_relegation_points,2025-08-09,54.0,8,150
brasileirao_relegation_points,2025-08-09,54.0,6,20
brasileirao_relegation_points,2025-08-09,54.0,5,1
brasileirao_relegation_points,2025-08-09,43.0,14,73
brasileirao_relegation_points,2025-08-09,43.0,15,176
brasileirao_relegation_points,2025-08-09,43.0,16,175
brasileirao_relegation_points,2025-08-09,43.0,13,13
brasileirao_relegation_points,2025-08-09,43.0,17,81
brasileirao_relegation_points,2025-08-09,43.0,18,15
brasileirao_relegation_points,2025-08-09,43.0,12,2
brasileirao_relegation_points,2025-08-09,43.0,19,1
brasileirao_relegation_points,2025-08-09,41.0,16,131
brasileirao_relegation_points,2025-08-09,41.0,15,65
brasileirao_relegation_points,2025-08-09,41.0,17,137
brasileirao_relegation_points,2025-08-09,41.0,18,57
brasileirao_relegation_points,2025-08-09,41.0,14,4
brasileirao_relegation_points,2025-08-09,41.0,19,4
brasileirao_relegation_points,2025-08-09,40.0,17,159
brasileirao_relegation_points,2025-08-09,40.0,16,87
brasileirao_relegation_points,2025-08-09,40.0,18,75
brasileirao_relegation_points,2025-08-09,40.0,19,11
brasileirao_relegation_points,2025-08-09,40.0,15,27
brasileirao_relegation_points,2025-08-09,40.0,14,5
brasileirao_relegation_points,2025-08-09,40.0,13,2
brasileirao_relegation_points,2025-08-09,36.0,18,137
brasileirao_relegation_points,2025-08-09,36.0,17,58
brasileirao_relegation_points,2025-08-09,36.0,19,80
brasileirao_relegation_points,2025-08-09,36.0,16,10
brasileirao_relegation_points,2025-08-09,36.0,20,10
brasileirao_relegation_points,2025-08-09,32.0,19,95
brasileirao_relegation_points,2025-08-09,32.0,20,59
brasileirao_relegation_points,2025-08-09,32.0,18,34
brasileirao_relegation_points,2025-08-09,32.0,17,1
brasileirao_relegation_points,2025-08-09,28.0,20,115
brasileirao_relegation_points,2025-08-09,28.0,19,48
brasileirao_relegation_points,2025-08-09,28.0,18,4
brasileirao_relegation_points,2025-08-09,73.0,1,85
brasileirao_relegation_points,2025-08-09,73.0,2,109
brasileirao_relegation_points,2025-08-09,73.0,3,20
brasileirao_relegation_points,2025-08-09,73.0,4,3
brasileirao_relegation_points,2025-08-09,71.0,2,127
brasileirao_relegation_points,2025-08-09,71.0,3,54
brasileirao_relegation_points,2025-08-09,71.0,1,62
brasileirao_relegation_points,2025-08-09,71.0,4,14
brasileirao_relegation_points,2025-08-09,67.0,3,129
brasileirao_relegation_points,2025-08-09,67.0,4,96
brasileirao_relegation_points,2025-08-09,67.0,2,56
brasileirao_relegation_points,2025-08-09,67.0,1,12
brasileirao_relegation_points,2025-08-09,67.0,5,17
brasileirao_relegation_points,2025-08-09,67.0,6,2
brasileirao_relegation_points,2025-08-09,66.0,4,126
brasileirao_relegation_points,2025-08-09,66.0,3,117
brasileirao_relegation_points,2025-08-09,66.0,2,41
brasileirao_relegation_points,2025-08-09,66.0,5,42
brasileirao_relegation_points,2025-08-09,66.0,1,5
brasileirao_relegation_points,2025-08-09,66.0,6,6
brasileirao_relegation_points,2025-08-09,55.0,9,170
brasileirao_relegation_points,2025-08-09,55.0,8,197
brasileirao_relegation_points,2025-08-09,55.0,10,78
brasileirao_relegation_points,2025-08-09,55.0,11,21
brasileirao_relegation_points,2025-08-09,55.0,7,95
brasileirao_relegation_points,2025-08-09,55.0,6,25
brasileirao_relegation_points,2025-08-09,55.0,12,4
brasileirao_relegation_points,2025-08-09,55.0,5,2
brasileirao_relegation_points,2025-08-09,53.0,10,178
brasileirao_relegation_points,2025-08-09,53.0,8,97
brasileirao_relegation_points,2025-08-09,53.0,9,188
brasileirao_relegation_points,2025-08-09,53.0,7,22
brasileirao_relegation_points,2025-08-09,53.0,11,96
brasileirao_relegation_points,2025-08-09,53.0,12,36
brasileirao_relegation_points,2025-08-09,53.0,13,3
brasileirao_relegation_points,2025-08-09,53.0,6,1
brasileirao_relegation_points,2025-08-09,52.0,11,156
brasileirao_relegation_points,2025-08-09,52.0,10,195
brasileirao_relegation_points,2025-08-09,52.0,9,119
brasileirao_relegation_points,2025-08-09,52.0,12,71
brasileirao_relegation_points,2025-08-09,52.0,7,7
brasileirao_relegation_points,2025-08-09,52.0,8,38
brasileirao_relegation_points,2025-08-09,52.0,13,19
brasileirao_relegation_points,2025-08-09,52.0,6,1
brasileirao_relegation_points,2025-08-09,52.0,14,1
brasileirao_relegation_points,2025-08-09,51.0,12,124
brasileirao_relegation_points,2025-08-09,51.0,9,86
brasileirao_relegation_points,2025-08-09,51.0,11,201
brasileirao_relegation_points,2025-08-09,51.0,10,186
brasileirao_relegation_points,2025-08-09,51.0,8,19
brasileirao_relegation_points,2025-08-09,51.0,13,53
brasileirao_relegation_points,2025-08-09,51.0,14,14
brasileirao_relegation_points,2025-08-09,51.0,15,1
brasileirao_relegation_points,2025-08-09,51.0,7,2
brasileirao_relegation_points,2025-08-09,48.0,13,201
brasileirao_relegation_points,2025-08-09,48.0,11,94
brasileirao_relegation_points,2025-08-09,48.0,14,112
brasileirao_relegation_points,2025-08-09,48.0,12,171
brasileirao_relegation_points,2025-08-09,48.0,10,11
brasileirao_relegation_points,2025-08-09,48.0,9,3
brasileirao_relegation_points,2025-08-09,48.0,15,31
brasileirao_relegation_points,2025-08-09,48.0,16,5
brasileirao_relegation_points,2025-08-09,44.0,14,119
brasileirao_relegation_points,2025-08-09,44.0,15,188
brasileirao_relegation_points,2025-08-09,44.0,16,140
brasileirao_relegation_points,2025-08-09,44.0,17,35
brasileirao_relegation_points,2025-08-09,44.0,13,41
brasileirao_relegation_points,2025-08-09,44.0,12,7
brasileirao_relegation_points,2025-08-09,44.0,18,5
brasileirao_relegation_points,2025-08-09,39.0,16,82
brasileirao_relegation_points,2025-08-09,39.0,18,95
brasileirao_relegation_points,2025-08-09,39.0,19,30
brasileirao_relegation_points,2025-08-09,39.0,17,123
brasileirao_relegation_points,2025-08-09,39.0,15,7
brasileirao_relegation_points,2025-08-09,39.0,14,1
brasileirao_relegation_points,2025-08-09,34.0,18,80
brasileirao_relegation_points,2025-08-09,34.0,19,112
brasileirao_relegation_points,2025-08-09,34.0,20,32
brasileirao_relegation_points,2025-08-09,34.0,17,12
brasileirao_relegation_points,2025-08-09,30.0,19,82
brasileirao_relegation_points,2025-08-09,30.0,20,95
brasileirao_relegation_points,2025-08-09,30.0,18,9
brasileirao_relegation_points,2025-08-09,27.0,20,97
brasileirao_relegation_points,2025-08-09,27.0,19,28
brasileirao_relegation_points,2025-08-09,90.0,1,2
brasileirao_relegation_points,2025-08-09,70.0,3,113
brasileirao_relegation_points,2025-08-09,70.0,2,123
brasileirao_relegation_points,2025-08-09,70.0,1,39
brasileirao_relegation_points,2025-08-09,70.0,4,17
brasileirao_relegation_points,2025-08-09,70.0,5,1
brasileirao_relegation_points,2025-08-09,50.0,9,25
brasileirao_relegation_points,2025-08-09,50.0,10,108
brasileirao_relegation_points,2025-08-09,50.0,11,180
brasileirao_relegation_points,2025-08-09,50.0,13,82
brasileirao_relegation_points,2025-08-09,50.0,14,29
brasileirao_relegation_points,2025-08-09,50.0,12,194
brasileirao_relegation_points,2025-08-09,50.0,8,4
brasileirao_relegation_points,2025-08-09,50.0,15,6
brasileirao_relegation_points,2025-08-09,49.0,10,59
brasileirao_relegation_points,2025-08-09,49.0,12,188
brasileirao_relegation_points,2025-08-09,49.0,13,166
brasileirao_relegation_points,2025-08-09,49.0,11,151
brasileirao_relegation_points,2025-08-09,49.0,14,62
brasileirao_relegation_points,2025-08-09,49.0,9,9
brasileirao_relegation_points,2025-08-09,49.0,15,13
brasileirao_relegation_points,2025-08-09,47.0,12,116
brasileirao_relegation_points,2025-08-09,47.0,15,67
brasileirao_relegation_points,2025-08-09,47.0,14,195
brasileirao_relegation_points,2025-08-09,47.0,13,181
brasileirao_relegation_points,2025-08-09,47.0,11,40
brasileirao_relegation_points,2025-08-09,47.0,16,16
brasileirao_relegation_points,2025-08-09,47.0,10,10
brasileirao_relegation_points,2025-08-09,47.0,17,1
brasileirao_relegation_points,2025-08-09,45.0,13,85
brasileirao_relegation_points,2025-08-09,45.0,14,185
brasileirao_relegation_points,2025-08-09,45.0,15,178
brasileirao_relegation_points,2025-08-09,45.0,16,93
brasileirao_relegation_points,2025-08-09,45.0,17,15
brasileirao_relegation_points,2025-08-09,45.0,12,13
brasileirao_relegation_points,2025-08-09,42.0,17,116
brasileirao_relegation_points,2025-08-09,42.0,18,26
brasileirao_relegation_points,2025-08-09,42.0,14,33
brasileirao_relegation_points,2025-08-09,42.0,15,90
brasileirao_relegation_points,2025-08-09,42.0,16,173
brasileirao_relegation_points,2025-08-09,42.0,13,2
brasileirao_relegation_points,2025-08-09,31.0,20,66
brasileirao_relegation_points,2025-08-09,31.0,19,93
brasileirao_relegation_points,2025-08-09,31.0,18,22
brasileirao_relegation_points,2025-08-09,60.0,6,162
brasileirao_relegation_points,2025-08-09,60.0,7,84
brasileirao_relegation_points,2025-08-09,60.0,5,143
brasileirao_relegation_points,2025-08-09,60.0,4,38
brasileirao_relegation_points,2025-08-09,60.0,8,16
brasileirao_relegation_points,2025-08-09,60.0,9,2
brasileirao_relegation_points,2025-08-09,60.0,3,5
brasileirao_relegation_points,2025-08-09,56.0,7,166
brasileirao_relegation_points,2025-08-09,56.0,8,200
brasileirao_relegation_points,2025-08-09,56.0,9,111
brasileirao_relegation_points,2025-08-09,56.0,6,58
brasileirao_relegation_points,2025-08-09,56.0,5,11
brasileirao_relegation_points,2025-08-09,56.0,10,36
brasileirao_relegation_points,2025-08-09,56.0,11,5
brasileirao_relegation_points,2025-08-09,79.0,1,63
brasileirao_relegation_points,2025-08-09,79.0,2,5
brasileirao_relegation_points,2025-08-09,72.0,2,110
brasileirao_relegation_points,2025-08-09,72.0,1,71
